,design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Peak_Memory_Usage_MB,cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,EndCaps,TapCells,Diodes,Total_Physical_Cells,suggested_clock_frequency,suggested_clock_period,CLOCK_PERIOD,SYNTH_STRATEGY,SYNTH_MAX_FANOUT,FP_CORE_UTIL,FP_ASPECT_RATIO,FP_PDN_VPITCH,FP_PDN_HPITCH,PL_TARGET_DENSITY,GLB_RT_ADJUSTMENT,STD_CELL_LIBRARY,CELL_PAD,DIODE_INSERTION_STRATEGY
0,/openlane/designs/adder,adder,RUN_2022.03.14_16.45.40,flow failed,0h0m18s0ms,0h0m15s0ms,88983.01835198647,0.006405716625000001,17796.603670397293,21.8,475.04,114,0,0,0,0,0,0,-1,0,-1,-1,-1,4946,1059,-0.45,-0.69,-1,-0.89,-0.83,-4.65,-7.23,-1,-12.9,-12.0,2819410.0,0.0,26.22,27.82,3.25,2.02,0.0,699,794,699,794,0,0,0,98,0,0,0,0,0,0,0,0,-1,-1,-1,46,50,0,96,480.7692307692308,2.08,1.25,AREA 0,4,20,1,21.16,20.853333333333328,0.85,0.3,sky130_fd_sc_hd,4,0
